PC1,PC2,digit
1.5344868,1.6113676,5
-1.3068597,2.4571538,3
-2.1747272,-1.8199313,7
5.8060303,1.965053,0
0.16363811,-1.7922533,7
-1.8603511,-3.1406903,7
2.065136,-3.865385,9
0.4343903,-0.556257,6
-0.7970195,-2.5371265,4
-0.069010735,2.3554497,2
-0.7137625,-0.23547335,8
1.7341619,1.5896696,5
0.546026,-2.9473095,7
-0.9549501,3.0255003,8
0.07956529,1.1192465,3
-2.0266633,-2.662508,9
-1.5906645,1.9176142,5
-1.2959207,0.8277499,8
0.5666797,-3.1308584,9
-1.0493518,-1.6485329,9
-0.70933604,1.1006907,8
2.430697,0.37243035,6
-2.651933,0.9554399,2
-2.4629736,1.6077361,8
-2.1371195,-0.7702303,9
1.8263912,1.026276,2
-1.0914774,1.3235655,3
-1.4896398,-1.333903,6
-3.3487995,0.68718374,1
-3.3003497,1.2656962,1
0.96170354,2.126616,8
-0.2981925,-2.4814649,9
-0.3796327,1.5667508,3
1.1108704,-3.020455,4
3.8084364,1.1588739,0
-1.0874499,-2.7397661,7
-1.6506752,-2.3696508,9
2.7322845,0.2734807,6
-1.0750687,-2.0806704,4
-3.1994534,1.8622314,1
-0.25271106,-1.6314752,4
-4.0661783,1.7655107,1
1.2826848,3.0038471,3
0.016204357,-1.6924078,4
1.1347098,-3.2951913,9
-0.7077806,2.084073,3
-3.3565977,1.8726685,1
0.18674564,-2.434229,4
-2.387624,-2.5103269,7
-2.48855,0.043951653,7
1.6436577,-1.9859605,4
-2.0693982,-1.7361288,7
-0.7117996,2.1484885,2
0.4773004,-3.912696,9
1.101798,2.7884107,3
3.1844091,0.5139247,0
0.92802787,1.1596185,8
3.035223,2.064817,8
-1.02213,0.4966917,8
-1.5593442,-2.6411314,4
4.076035,1.4107538,0
2.165391,-1.6737771,4
-3.1034772,-0.44260117,4
-2.025198,0.21538046,1
2.5906172,2.7176576,5
0.940917,0.860556,2
-1.993588,0.42165744,8
2.130077,1.8375072,3
-0.15003681,-1.9102459,4
1.3910189,-2.100089,9
-1.12888,0.6108324,5
0.4668131,1.3677378,2
-1.8721956,1.7343059,8
-3.596726,0.9263616,1
0.7058201,0.064044714,5
-1.6011715,-0.67971903,3
-2.2347865,-0.9762481,7
-2.8177073,-1.5989578,9
-1.7248797,-1.3196015,4
1.8964028,0.31166154,2
-0.9348674,-1.1386086,5
-0.6130085,-1.4496468,6
0.17282748,1.7198503,3
1.016603,0.22507134,5
-2.7099,-1.6136798,9
-0.8895526,1.6773837,3
-1.1202327,-0.17548475,5
-1.1640315,-2.5721512,9
-0.569679,-0.059272397,3
-3.6407676,2.7482429,1
1.3459172,-2.968759,9
-2.3968513,0.85670114,5
-0.977335,1.0278562,3
1.4992242,1.6020418,0
0.34904385,0.39981738,6
-0.435333,-2.0271015,9
-0.68098116,-0.39414686,8
1.2939663,-2.6285257,4
1.7933192,0.04148131,0
-0.6940944,-1.1440647,4
1.7297697,-2.2461324,9
0.0096719265,4.6443114,2
0.23393655,-3.4203854,9
4.4186707,0.73671603,0
-3.2922013,1.167561,1
1.2350664,1.2511983,0
-2.423378,-0.06965784,3
-1.9064232,2.7638845,1
-1.4153439,-0.50117123,6
1.6399312,1.5849389,5
-2.0613341,1.3897837,8
-3.731166,1.9885932,1
1.0868607,1.1415617,5
2.7939568,3.7133908,3
0.18192673,-0.1907767,3
1.5273285,1.2855294,0
1.6809573,2.4476323,3
0.44613123,1.3573644,5
-2.1185236,1.4101803,5
-1.3039443,-1.8786938,9
-0.93058825,-0.37459856,2
-0.409719,-0.5372181,8
-1.9536347,-1.2428709,7
4.161829,0.70671034,0
1.5371194,-2.6276927,4
-1.519409,-1.3651775,9
-3.7797961,1.3204156,1
-0.7047751,-2.727942,9
-1.4548463,-3.1092124,7
-1.0630584,-2.597351,7
-2.461586,0.5915357,5
-0.22023177,-0.019735701,5
-0.65332556,3.2961068,2
5.4123173,-0.9672425,0
0.7992351,-2.8509803,9
-3.603567,2.4312716,1
0.5378721,0.80838996,8
2.3049245,0.85489804,6
1.8095918,5.4067955,2
-0.54782796,2.001628,3
-1.8487071,-1.7494357,9
1.4459023,-0.49293277,6
0.72359943,0.6341357,2
-3.432225,1.3513031,1
-0.2999184,-2.7418709,9
-3.4723659,0.8256622,1
-1.7011544,1.2457954,3
-0.39864063,-0.20811051,5
-1.2764801,0.21941254,5
2.9604049,-0.20693424,0
-2.322785,1.3444242,3
1.3075843,-2.741033,8
-0.20839643,0.639427,3
-0.82844114,2.7178226,3
-0.7290611,-2.1146617,7
-1.0714543,-0.8095385,6
-0.4827931,-0.165519,6
3.5305386,1.5861338,0
-3.6827345,0.8622064,1
-0.6949544,-2.0184414,4
3.5384974,-0.020894982,0
-0.4802842,1.044014,6
-0.9319236,-1.7806133,9
-1.9864423,0.9916034,8
-3.2285922,0.40999642,1
0.048849583,2.3659887,2
-3.1977465,1.0441427,9
-0.32112193,-2.1728392,9
-0.25842,0.36656368,5
-0.695596,-2.7949414,9
-2.8935938,-0.7432728,7
-1.7335265,1.2539393,3
0.87127185,-1.3088366,7
-1.4632866,-0.084785745,8
4.424497,1.548316,0
-3.4910216,1.0019093,1
0.47344565,2.494104,3
5.7415485,-0.048098676,0
-1.2723281,-2.5749054,4
0.043058157,1.2763865,6
-3.8089356,1.39973,1
1.6495166,1.5475801,0
0.5428045,-0.43255126,2
1.3965678,-1.0532684,5
2.0104465,2.6528711,8
1.0855198,-2.027305,4
0.73263097,-3.2099414,4
-3.4042654,1.8452656,1
-3.7801535,1.7521572,1
1.4028687,-0.6225665,5
-0.547209,-2.226501,4
-1.6454648,-0.17598835,6
1.1638851,-1.1237788,6
5.8887663,2.119132,0
1.3444905,-1.0993155,6
-0.28301477,-4.1198416,9
-0.41743016,-0.76988417,2
0.9016392,-0.5682457,6
3.3096561,1.4460028,2
-0.6682,-2.685872,7
-3.1907353,0.2736816,1
-2.557579,-2.2320895,7
-1.3090003,-2.3802042,9
0.6011517,-3.0887327,4
2.4288197,1.7218333,0
4.7211223,1.4272038,0
-0.03127098,3.2388253,3
-1.4729122,1.2752273,8
-0.954679,4.3057775,2
0.026170254,0.23917064,2
-1.0940856,2.6675081,3
-3.7115152,2.0271897,1
-1.3032947,1.1935554,6
4.631496,0.89870244,0
1.5387893,0.63632876,5
-1.6168766,-2.7699447,7
-2.9162707,-0.14243679,7
1.2461772,-2.6821508,9
0.3270595,-0.19206497,2
2.1305842,-0.31506106,6
-2.5452843,-1.6780977,7
-2.8291557,-0.38796535,9
-2.2789345,-0.57474124,7
-1.2532605,2.5014296,8
-0.26826787,1.8458651,6
-0.5975034,2.0583305,8
-2.5309184,0.63154924,8
-0.7987926,-2.5922685,4
0.9530573,-0.47295418,6
-0.75842166,1.4145012,8
0.5404012,-1.5981904,4
-3.5709538,0.54117393,1
0.062093496,0.10084584,2
-1.1363316,1.0809588,8
0.52635694,1.5366834,1
-0.99995375,2.3015523,3
0.9063227,-2.461522,9
0.77115464,-3.753467,4
1.6941128,0.3323943,0
-2.4670737,0.30222112,3
-1.3205346,-3.44727,7
-0.99210083,2.3285704,3
0.8930445,1.6280118,2
-0.6468096,1.8373872,3
0.8124945,1.8901664,3
-1.1147768,-3.1586857,7
-0.14992023,1.9072783,3
-2.1560857,-1.3782051,4
4.2544303,-1.6648273,0
0.551445,-0.47525322,6
-1.9931831,2.354292,2
4.0419807,-0.63283825,0
1.246129,0.7986244,8
-3.655692,2.0902247,1
0.568315,1.8358529,5
-1.0555521,2.113564,3
0.72158885,0.21701494,5
-1.5123854,-0.89282715,4
-3.4897974,1.8549436,1
-0.74535227,-3.5467153,7
-2.7334862,2.3304586,1
0.38800144,0.37884519,5
0.8631251,-3.7070208,7
-1.1238686,0.87708306,5
-2.1704328,-1.9658282,7
-1.5182476,1.3077856,3
-0.61308146,0.18538275,2
-0.15230393,3.5613174,2
1.5038533,-4.612038,7
-0.6242807,1.181378,3
-2.6348207,-0.50872433,7
1.2189894,0.9471501,3
-1.3089068,-2.3480992,7
1.0879364,0.44950092,8
-1.2744678,-0.9133573,5
0.4347465,-1.3469546,4
-2.192221,0.09870891,5
0.45496368,2.5361738,2
-2.1911736,-0.8305089,5
1.295805,-0.41263378,6
2.3215103,-0.6796395,5
3.4155817,5.05875,3
2.0132241,-2.249003,6
-0.8953028,-1.9432424,7
-2.4434922,-1.6529487,4
-1.9814539,0.07781696,1
-2.1126335,-1.7555302,7
-3.8535082,1.9318244,1
-1.2396009,0.22662419,5
-0.68228245,3.2383776,2
1.2609997,1.9876679,3
1.3372855,1.0236338,6
-0.40063715,1.8156449,3
-0.7827525,2.8350778,1
-0.7588339,-1.8175824,4
1.9968605,1.1964749,2
-0.7721689,-0.072513774,6
-2.7134385,0.22867036,7
0.07804775,-3.4979496,4
0.99830914,1.791841,3
1.3513999,3.0606995,8
2.4880757,-0.108147085,0
0.31343627,1.4582448,6
0.34418797,1.5773996,2
-3.077272,0.66099703,1
1.1113596,-0.39997903,6
0.17987704,-2.1607518,5
-1.9280894,-0.45979908,3
0.32514858,-2.646038,9
-3.8886008,1.4002632,1
-1.1911982,-2.6098776,9
-0.7485945,0.014785327,3
-2.1649718,2.4392924,2
-3.4057,0.5294207,1
0.23912144,2.136016,8
0.50022244,-2.7033105,4
-0.86403584,-2.86589,4
0.17529798,0.64529777,6
1.1943583,-0.27751273,5
0.72803354,1.4748334,8
-0.859854,0.46909124,6
-0.88138485,-1.549956,9
-1.690545,-3.170343,7
-2.3013086,-2.8078375,7
-0.58380485,1.9016248,8
3.431409,0.23177049,6
0.20475268,-2.8491688,9
-2.1295817,0.446845,7
-2.6386085,1.0525937,3
-0.15422869,-2.3773813,9
0.5423813,-3.9807897,4
1.8373585,1.638946,0
0.12504077,0.8815233,5
2.3121448,-2.200159,4
-0.75192404,0.116336346,6
2.6563425,-4.148823,4
-2.8964956,0.22566202,1
-0.8559432,-0.48114076,2
-1.5289358,1.4858526,3
4.4179573,1.133331,0
6.874283,1.8021456,0
0.26578236,4.3096724,2
1.1305447,0.014480837,6
2.7106595,-1.9171532,6
0.24896312,0.41304982,5
-1.6261442,-2.7210665,7
2.1011477,0.35382676,0
-1.0744127,0.076042145,8
0.6880045,-0.720768,6
-0.024555683,-3.2522988,4
-1.9024183,-1.3440607,7
-0.33850002,-2.382061,9
1.0854053,1.1890795,0
-1.3127164,-2.198645,7
-0.8235016,0.8836352,3
-2.5112908,-1.3810153,4
-0.24308777,4.715261,2
-3.4291775,1.0080473,1
-0.119350195,1.453064,8
1.5898819,1.3729514,8
1.6112132,-0.50371575,5
1.203855,-2.6592712,9
2.630477,0.5472272,2
-2.4999063,-1.2856221,7
-3.6076787,1.3867015,1
-0.6045277,-1.1137238,8
-0.5555229,1.7008437,8
-0.18704653,1.2217517,8
-1.5521549,3.3401814,2
-1.8712149,-2.8444986,7
0.80417204,0.07846683,6
1.6526046,0.46025795,0
-3.7476983,1.8538667,1
-0.13519931,-0.9309651,2
-3.3736653,-0.4952576,7
-2.9548817,2.074181,1
5.1407585,1.017228,0
-1.6387846,1.3005416,8
0.20974827,3.349368,3
0.56901574,1.2995727,6
1.9746256,-0.21769138,0
2.1412458,0.23752683,5
0.4510448,2.201882,3
-1.0624814,-0.650572,6
0.43125343,1.1443752,2
-0.4682703,1.0707891,8
-3.0250022,1.1904786,7
4.3631506,0.7544638,0
-3.3628345,1.2871667,1
1.4529595,-2.5028834,4
0.65902495,2.8220344,2
-3.239559,0.76964784,1
-3.1920135,0.63205236,1
-0.708359,-2.053641,4
-2.011465,-1.5783628,4
1.6809473,-2.6480708,4
-1.7070785,-1.6139231,4
-2.5975442,-0.7978585,7
-3.4646475,0.43788868,1
-0.08396864,1.2376784,6
-1.5674964,2.2442865,2
-0.5174513,0.54071975,9
-0.6177547,-2.236693,9
3.9734163,2.1205678,0
0.68503714,1.1097585,0
-3.6758504,2.1738343,1
-2.0813382,1.8232143,8
-0.4381814,1.4094205,8
-1.5578102,-2.9804692,4
-0.46790195,2.0502129,3
0.06542325,-4.146804,4
-1.3184092,2.473662,2
3.1251407,-1.7765139,0
-1.5960672,1.6712834,6
-3.5872848,2.053965,1
-0.3780868,0.55122066,6
-3.9018111,1.6260947,1
0.6996095,2.7023053,2
0.08073592,1.2170001,2
-0.9251919,3.8503656,2
-3.1781151,0.19343558,1
2.0532742,-0.67777747,2
-0.48330855,0.49053174,3
-2.8995073,0.016248874,7
1.4921494,-1.1739119,8
-3.575083,2.246108,1
4.2066817,0.45237148,0
2.1758904,1.3229594,0
-0.86346364,2.3615875,2
-3.233756,1.0055025,1
0.8179002,0.89968127,6
1.6462154,-1.2917045,6
4.06402,1.4110827,0
-3.4417472,2.5567527,1
2.6966004,0.8325423,6
-1.8601387,0.59346074,2
0.6191895,0.9325888,5
-3.5766919,1.4942805,1
-2.1626258,-0.61283714,7
0.27892685,-2.5540433,4
0.367414,1.2466848,8
-0.705266,0.3814884,2
-3.8501873,0.917627,1
-0.31201577,-2.597086,4
-1.7727251,1.0715109,3
0.12391162,-1.431391,8
-2.0253756,1.8458544,3
-1.2125994,-2.9934044,9
1.7110181,-2.5004444,9
0.27764893,-1.6754712,4
1.2384562,-2.1895142,8
2.5979757,-0.24743287,3
0.4233997,-2.9134622,4
0.6356535,-4.0348306,7
-0.08384991,3.309577,2
-1.1933628,-3.3019085,7
3.7044954,1.996713,5
0.56198835,-2.0114605,7
3.0927238,1.3144089,0
-1.7775381,-1.102924,4
-0.4217372,2.1000004,3
-0.28686857,2.3322754,3
-1.4259585,3.4488578,2
-1.9128537,-1.101993,6
-1.6581316,-3.4684772,7
-2.2369022,0.9638704,6
0.19841504,0.88513106,0
5.1847744,1.3192552,0
1.6074257,-2.116024,6
-0.34614897,-2.581944,7
-2.358439,-1.7910011,7
3.7862744,0.9623531,0
0.11771083,-1.8564239,5
0.88252234,0.5715604,5
-0.74177384,0.029866278,8
-3.857808,1.4811974,1
4.258476,0.8515343,0
0.4325812,-3.2120357,7
2.8957243,-0.14252105,0
-1.1487617,2.7901177,2
-0.40531874,-1.9414535,8
-3.8412938,1.6287737,1
1.8255982,0.12271649,5
2.4961286,-0.43225512,0
4.4285274,1.6245807,8
-1.7396986,1.1926316,8
6.2172394,0.7176658,0
0.05207801,3.1790557,3
-1.0134952,4.461188,2
0.30517483,-3.5782366,7
-2.1336021,0.9353895,7
2.5789108,2.3025408,2
1.9313726,1.0405761,6
0.08123922,-2.8600984,4
-0.68307376,-2.5944724,7
-1.4310423,-0.9994362,5
-1.900755,0.18184862,5
-1.1531523,-2.3101807,5
-1.9446806,2.5613952,2
0.38578725,-2.9394674,9
-1.8050228,2.0967827,2
-0.23343658,2.1829286,8
0.5889199,-1.4685864,4
2.780455,1.0013914,6
-0.38246322,-0.39777017,8
-2.3086967,0.71857834,6
1.0927806,2.0175586,5
5.180376,0.43251592,0
2.78791,0.09419985,0
4.1378946,-0.3732109,8
-1.5433556,-1.6721237,7
0.8458235,-0.5423479,6
-2.8844244,1.3299022,1
-0.43442082,-2.2864141,7
-3.1050365,0.44752342,1
-3.8470757,1.3704185,1
-0.6291597,1.6468195,2
-0.44502425,-2.4589105,7
1.3485398,-2.6678343,4
1.2716737,-0.29192358,0
5.678751,0.100866914,0
-1.5180254,-3.3815694,7
1.1305861,-2.1168551,7
1.497716,-0.98715466,6
-0.36573958,2.4325905,3
5.5681553,1.7891165,8
-2.2432163,1.5771219,6
-1.5880938,-2.5644321,4
2.483676,4.0271354,2
4.5656543,-0.12288867,0
-3.0578651,-0.5906247,9
0.61481357,-1.7438095,4
4.4024825,1.2510674,0
1.4982357,2.2253084,5
-0.010647535,-1.7322611,7
0.28864002,1.0577788,8
0.022796392,2.498187,2
-1.6875615,-1.991203,7
-1.4155296,-1.3690518,4
-1.6443466,-3.3746305,7
-3.311931,0.67891264,1
-3.5945795,1.6956749,1
-1.7249607,0.683192,3
0.64478636,1.089597,6
1.7167978,1.5772157,6
-0.19906235,1.3365196,2
0.07637215,-2.0064645,9
-3.7893932,1.6178296,1
-1.4828922,-2.504098,9
-2.0472012,-1.4105572,4
0.36232686,1.6206164,8
0.07922816,2.2164059,3
-0.761431,-0.20047855,6
-0.45930624,-2.805891,9
1.4537611,2.0145354,5
1.4703207,-1.1140785,9
0.9062743,-1.0413382,6
0.1509018,-0.0054018535,2
0.9670315,-2.9358997,4
-1.4701315,1.8133426,6
1.2989593,-3.0389028,7
-1.8658015,-3.1555395,7
2.0719967,2.0036473,0
0.17747974,0.48524553,6
-0.35475564,0.03917127,6
1.2382417,-1.7134349,9
-2.1875696,-0.3755173,4
0.47990584,-0.9033215,8
0.18739104,1.3506804,3
3.9678106,3.3127909,5
3.322689,3.4328246,3
-0.5742476,-2.357264,4
-0.28794217,-4.266941,9
2.1116605,0.064251214,0
2.0801516,1.1654593,0
2.209322,3.1818275,5
-0.27923822,0.47922474,2
1.0387073,-0.99542254,5
3.3140645,-0.088367,0
-3.2194607,-0.9191286,7
-3.4363205,0.94701064,1
-4.0074635,1.300701,1
-3.7080576,1.659912,1
5.004061,-0.8345825,6
-0.95162153,-3.1753316,7
0.040699482,1.6646934,6
-1.5029571,-1.6212273,7
-0.1981616,-3.7698236,9
-0.9429002,1.175243,6
-1.9790264,0.7220142,6
-2.5404167,-0.94285476,4
-3.295467,0.07125421,1
-0.5748787,-3.0158262,4
-0.8316369,1.0390687,3
-3.8209677,2.4022245,1
-3.551044,1.8807818,1
-0.1253295,0.2150437,2
-2.2258534,-0.71538347,2
-1.6161795,-1.0499636,4
-3.6801915,1.9785515,1
4.806178,-1.8526565,0
0.12780738,1.1148505,8
1.175766,-0.3943907,7
-0.6816001,1.2185862,6
0.45160627,2.5068398,3
1.0412545,-3.8971744,4
5.704522,0.8778026,0
2.5729814,1.72218,0
2.5639439,-2.0794702,6
-0.62978864,2.4225583,3
-0.284235,2.250753,3
-0.09809899,0.81423974,0
-2.3120446,-1.1262362,7
-3.8988106,2.1250863,1
-3.4455526,0.1366292,7
-3.3886578,0.87807035,1
-3.285965,0.7372032,1
0.4534726,-0.105451405,3
-3.3363655,2.325214,1
4.2926984,-0.13894224,0
1.4879403,-2.3240595,9
0.5696299,-1.1768817,9
-1.5238402,-1.7633624,7
0.42234516,-1.6006849,5
0.28135157,-3.7819839,4
-2.6774235,0.029255487,1
0.0162189,-2.0236712,4
-0.8163097,0.6879716,8
-1.472331,-1.1428443,9
1.5920548,-0.71622545,5
-0.47606158,2.2019997,3
0.865901,2.3505745,5
-3.9110417,2.489472,1
0.2368722,-2.5595603,9
2.3419814,0.74138516,8
-1.5252799,-0.015043303,2
-1.6345652,-0.46471107,3
-2.2029781,0.86140096,3
0.31284857,-2.428712,9
-0.57081175,-3.9741235,9
2.257547,2.0619645,0
-3.8724499,2.2622614,1
4.6124926,0.45542586,0
0.07327819,0.8750241,2
1.3505678,-2.1388292,9
-0.20085311,2.0570889,3
0.32342577,-2.9483361,9
0.7107687,2.8026361,3
-0.38242006,2.972982,3
2.9985528,0.81533605,6
-0.46168447,3.27773,2
-1.7604313,-0.35577264,4
0.03578043,-2.8845005,9
0.73832583,0.7250868,8
-0.1081357,4.072329,3
-2.7374294,1.0753344,7
-1.9933062,-1.9375898,4
1.3956089,0.6838364,0
-0.5864999,-1.632672,4
-0.9934603,-2.740459,7
-1.1517535,0.64824075,8
0.615597,-2.862471,4
-0.33122993,-2.3927808,9
0.44514632,0.50872475,8
-1.7706699,-0.3401289,9
-2.3163557,-1.6509472,9
-2.8384495,-1.7163322,7
1.9155788,2.1369019,5
1.2207341,-4.0797143,9
0.55534005,1.9236985,2
2.101183,1.2998124,8
-1.6448822,4.026269,2
-0.11461377,0.077473134,2
3.8731875,0.33765015,0
1.20046,1.4885126,2
-0.062303305,4.6776543,2
1.3522472,4.0148935,3
-1.2057705,0.7067287,8
2.1652966,-2.4596977,4
-0.4342928,0.25518155,6
-1.2867368,1.0937054,8
0.3877685,-3.517171,6
3.8065767,2.6336102,8
-1.3912526,2.567277,2
-0.14828753,-2.5656548,4
3.5112643,-2.8317747,6
0.70201874,-0.51422936,7
-0.9126725,-2.8576493,9
0.44058394,3.1246142,3
0.59083796,3.5870004,3
-1.5857468,-3.5052838,9
-1.0759666,-1.9945954,4
-1.005673,1.9894615,3
-3.2363837,0.8369203,1
-0.82802534,-1.8117275,4
1.4743314,-2.3092718,4
1.9632068,-4.050039,7
3.8789701,0.8916338,0
-0.25877857,2.1350389,5
-1.1206545,-2.2720013,9
2.1538033,0.019173756,6
3.419547,-1.7166675,0
1.0146883,-4.086581,4
3.774857,-2.2010999,4
0.5595019,-0.8132724,4
-0.4331832,-2.5739803,4
1.9863868,-0.9794356,6
-3.6858058,1.4330628,1
1.5656848,0.2944542,2
-0.2675469,1.5070989,3
0.43320942,2.302062,3
1.5400648,0.19191462,6
-1.5857761,-2.2467442,4
-1.4755104,0.87875575,5
-1.592328,-2.7087784,9
-1.011519,0.2933621,6
0.7614522,0.79616654,8
-1.3153902,-1.3834696,5
-1.5305537,1.726027,6
2.5286403,-0.039778076,5
-0.39568377,0.65863407,8
0.7091303,-1.1325116,6
-2.423909,-1.398115,4
-3.7832553,2.1559296,1
2.3828392,1.3440024,8
-1.261099,2.0299745,6
0.5657017,0.9306565,5
-1.9852822,3.5767035,2
-1.4911187,0.5155349,8
0.12511253,-2.7647328,4
2.4243164,1.6199763,5
0.08542204,-1.4762784,5
-1.8052877,-1.7416446,4
-2.347353,-2.397241,7
-1.1302637,-0.19265607,7
0.7096789,-0.97434545,0
-1.1553684,-0.90206957,7
-0.54755163,0.66950196,8
-2.042095,2.3486924,2
-1.9877392,-0.2476326,2
1.94136,3.9107704,3
-2.6874921,0.97856796,7
4.8624687,-0.15126936,0
-2.8679736,0.22215143,1
-1.1152086,0.42638972,8
5.084012,1.3652483,0
0.6087241,-2.3448591,7
-2.5464911,1.0662546,1
0.36399817,-4.9685426,9
-0.7393446,0.9304434,8
-1.4275808,-2.7886696,7
-1.2829461,0.82817626,5
1.215055,0.5089901,5
-1.3530009,-2.5499725,9
-3.03382,2.3820682,1
-0.694293,-3.28786,7
-0.9926994,-0.38183668,5
0.82145953,-1.7271578,4
0.023144722,1.3033792,9
-1.8969563,-0.3656748,1
-2.3212621,0.28206602,2
-0.60285044,5.0299664,2
-2.8004756,0.23928806,1
3.904508,-1.4700645,6
1.6606722,-0.7734443,6
2.293952,-3.115881,7
-3.5192327,3.0402555,1
-3.398749,1.2330302,1
-0.6534405,-2.5744119,4
6.0099735,2.9397035,0
-2.6162841,-1.8558542,7
0.17067504,-3.8900142,4
1.1612611,1.9157103,2
0.26847696,-2.8321624,4
2.4110146,-0.020369243,0
0.4656639,-1.4175397,6
0.10234094,-2.2472205,4
-1.8024077,-3.1441293,7
-2.47428,0.9606607,6
-1.5812907,-3.014513,9
1.4127035,-0.14783199,5
2.7409449,2.6026645,3
2.0677996,-3.5594468,4
3.793486,-0.99770796,6
-1.9243689,-0.49409723,5
5.318921,0.70593905,0
-3.4524171,1.7919326,1
-1.3235474,2.083459,8
-0.11660409,2.0497122,8
2.4051442,1.139825,2
1.6537504,2.1758957,8
0.8937316,2.5083175,3
0.005295515,-1.0009664,5
-2.4501157,-2.4004493,7
0.4212625,1.3526242,8
2.3497338,-1.1777344,0
4.3682046,0.27296102,8
0.91141415,-2.009308,5
-1.3297921,-3.113885,7
-3.761249,2.8879657,1
-3.5775027,0.79344475,1
0.7149017,0.52068526,0
-3.2177284,0.59852827,1
-0.23068428,2.0834246,3
-1.7892078,-2.1037984,7
-2.0441263,1.5308965,8
-0.6133578,-2.5837245,5
0.4218104,0.59303296,0
-1.6026213,-3.1110706,7
-3.8747425,1.4177727,1
-3.213495,0.81708395,1
4.4361854,0.30161336,0
-3.0883303,0.8828169,1
-3.5572817,1.6068933,1
-1.5060477,-1.7845625,4
-1.302349,1.7770922,5
-2.1351635,3.2522073,2
-1.0431137,-3.0714989,7
3.061255,-2.1516542,6
-0.9823121,1.9743527,2
-0.7005844,0.87812734,3
5.788377,1.6010321,0
-0.92217255,0.293646,2
2.3924088,1.0871222,8
-1.684122,-0.18270338,5
-0.013621569,-2.1298938,9
3.163394,-1.9476634,6
-1.0415875,-2.948296,9
-0.78093004,-2.5961556,7
1.5085139,1.0546404,2
-3.479557,0.74052876,1
1.3188906,2.8201203,3
1.4167871,-0.936874,6
-1.797806,-1.534217,4
-3.8237603,0.9849857,1
-1.3908051,0.61022127,8
1.2021599,0.96476674,2
-1.1255704,-2.3660617,4
6.0143366,0.109536156,0
1.0243454,1.3072325,5
-4.091316,1.4704657,1
3.9046373,0.08381899,0
1.8794761,3.797894,2
-0.36239815,-0.7933488,2
0.31230736,-0.6733466,6
0.5692861,-3.5380225,4
1.1376934,-1.0994678,4
-1.8838676,2.3020387,3
-1.3185215,-2.0863404,9
-1.9215548,0.77685523,6
-3.9059842,1.4726382,1
-0.7189753,0.16927798,6
3.1560435,1.9196906,5
-0.20791459,-3.5703254,7
-1.254934,-1.931474,9
-1.4460274,2.7084565,2
3.7844024,-0.3789737,0
-1.7924799,3.098413,2
2.186655,0.686811,6
0.58479404,-0.14902948,0
-3.6321604,0.76152277,1
-0.9925159,-3.458242,4
-1.4243543,2.6935349,3
-1.1819006,-0.46566573,5
-2.071755,2.9017172,2
-1.4871207,0.7330385,8
0.88016915,1.0464257,8
5.715954,0.24234489,0
-1.9807004,-0.42843053,8
-0.48314714,0.8418931,8
0.09519696,-1.9916596,9
1.0077727,1.2889367,0
0.8366358,-3.8352714,9
2.956849,-0.18089819,6
-2.5817611,0.0015214309,7
0.8246045,-0.31644288,6
-0.08640766,2.2345,3
-0.8308122,0.30449483,9
-1.5336847,1.4703599,3
-2.1651134,-1.3196994,4
-2.0024667,-2.2775478,7
-0.5914321,-3.493824,7
-2.666318,-0.79074484,7
0.0716002,-2.4929705,4
1.6822166,-2.0858507,9
3.2023644,-0.8518048,0
-1.5357544,-0.98089147,6
-2.806528,-0.9811166,4
6.004551,0.8837514,8
-1.8912979,-2.2052426,4
2.2119937,2.8292584,2
0.11144209,-3.8983865,7
3.9097762,1.5710492,2
-2.4668024,2.3599405,8
-3.391329,1.8274316,1
2.7684035,1.5969393,0
3.6795878,2.0805812,0
-2.4123383,0.47666973,7
1.8512406,-1.2550396,8
0.8035755,2.2090445,3
-2.196906,0.7833863,3
0.77709985,1.500661,3
-3.2957077,0.91143847,1
-0.92721534,0.91775936,3
-1.9949358,-2.2413254,7
1.0046282,2.4719653,6
-3.1376157,0.8232776,1
-0.76634383,0.25362515,3
-2.795814,0.56527287,1
-0.9376373,1.6156887,6
1.0952334,-1.0367839,6
-0.5455973,-1.6311297,5
-2.3934245,-0.37232032,7
2.7452908,-1.7662573,4
-2.786661,-0.8895991,7
0.517926,0.48503977,5
1.3793197,-1.8288352,9
0.15697384,1.1736577,5
-1.6407044,0.2556393,8
-0.2092917,-2.054872,4
-0.0385592,-2.4982247,9
-2.5286803,-0.7671866,9
-3.2087104,0.5317437,1
-2.4759686,0.59373665,6
-0.48135042,-2.3410869,5
1.5372624,-0.88070387,0
-3.2885995,0.5173197,1
-0.08200097,1.5021719,3
-0.48596096,0.76173604,7
8.085003,0.29799178,0
-2.1402323,-0.62189066,3
3.2130222,-3.4305234,4
-0.3612256,-0.21067525,8
0.8166032,1.7639439,2
-0.87777233,2.0139184,2
2.907042,-0.7026904,0
0.4460554,2.0253506,2
-0.9407983,0.32186615,5
-3.196454,0.66056377,1
0.39228415,-0.07371546,5
-3.0693305,0.535558,1
2.9165921,-0.30481097,4
-1.1993543,1.6286666,8
1.2077284,1.9875697,8
1.0855002,-4.3454013,9
-3.5081666,0.80688876,1
-1.4944013,1.7786559,2
-2.7072902,0.48189646,1
1.3504515,2.0949159,3
2.1254463,0.4072241,5
